Compliant_Text,Category
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
"Maamulka jaamacaddu wuxuu ku lug leeyahay musuqmaasuq maaliyadeed. Waxaa jira warar badan oo la xiriira musuqmaasuq maaliyadeed oo ay ku lug leeyihiin qaar ka mid ah maamulka jaamacadda. Ardayda ayaa la kulma dhibaatooyin badan oo la xiriira bixinta lacagaha, iyada oo aan la siin wax taageero ah. Musuqmaasuqa maaliyadeed ayaa keena inay ardaydu dareemaan niyad jab iyo kalsooni darro, iyaga oo aan helin adeegii ay xaqa u lahaayeen.",1
"Kharashyada xafladaha qalin-jabinta ayaa aad u sarreeya. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee xafladaha qalin-jabinta. Maamulka jaamacadda ayaa inta badan ku soo roga ardayda kharashyo sare, iyada oo aan wax taageero ah la siin. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, iyaga oo aan awoodin inay ka qeyb qaataan xafladaha qalin-jabinta ee muhiimka u ah mustaqbalkooda.",1
"Waxay la kulmaan cadaadis iyo dhibaatooyin joogto ah marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Maamulka ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay dareemaan walaac iyo niyad jab. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ku xeeran habka lacag-bixinta, waxayna ardaydu la kulmaan waqtiyo adag oo ay ku jiraan safaf dhaadheer iyo sugid aan macno lahayn. Tani waxay keenaysaa inay waxbarashadooda ay saameyso oo ay ka dareemaan culays aad u weyn.",1
"Waxay la kulmaan safaf dhaadheer iyo sugid aan macno lahayn marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Tani waxay keenaysaa inay ardaydu waqti badan ku lumiyaan sugitaanka, taas oo keenta inay ka maqnaadaan casharada iyo hawlaha kale ee waxbarasho. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay safafka dhaadheer, iyaga oo aan awoodin inay si fiican u maareeyaan waqtigooda waxbarasho.",1
"Kharashyo dheeraad ah ayaa lagu soo rogaa koorsooyinka gaarka ah iyada oo aan hore loo ogeysiin. Ardayda ayaa la kulma kharashyo dheeraad ah oo lagu soo rogay koorsooyinka gaarka ah, iyada oo aan wax ogeysiin hore loo siin. Kharashyada dheeraadka ah ayaa keena culays dhaqaale oo aan la aqbali karin, taas oo keenta inay ardaydu la kulmaan dhibaatooyin maaliyadeed. Arday badan ayaa la kulma jahwareer iyo walaac ku saabsan bixinta qarashyada, iyaga oo aan heli karin macluumaad sax ah oo ku saabsan sababta loogu kordhiyay kharashyada.",1
"Ardayda waxaa laga diidaa qiimo dhimista ay xaqa u leeyihiin. Maamulka jaamacadda ayaa si joogto ah u diida codsiyada ardayda ee ku saabsan qiimo dhimista, taas oo keenta inay ardaydu la kulmaan culaysyo dhaqaale oo aan la aqbali karin. Qiimaha sare ee waxbarashada ayaa ah mid aan la iska indho tiri karin, waxaana ardaydu la kulmaan caqabado badan oo ay ku jiraan bixinta qarashyada waxbarashada iyo nolosha guud. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay diidmada qiimo dhimista.",1
"Isbedel joogto ah oo aan ogeysiin lahayn siyaasadaha lacag-bixinta. Maamulka jaamacadda ayaa si joogto ah u bedela siyaasadaha lacag-bixinta iyada oo aan ogeysiin hore loo siin ardayda, taas oo keenta inay ardaydu la kulmaan jahwareer iyo walaac. Isbedelada aan lagu wargelinin ardayda ayaa keenaya inay ardaydu ku khaldamaan bixinta lacagaha, taas oo keenta inay la kulmaan ganaaxyo iyo ciqaabo. Maamulka jaamacadda ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay ardaydu dareemaan culays dhaqaale oo aan la aqbali karin.",1
"Ardayda waxay wajahayaan dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee buugaagta waxbarashada. Buugaagta waxbarashadu waa qaali, taasoo culays dhaqaale ku keenta ardayda. Maamulka jaamacadda ayaa inta badan ku adkeeya ardayda inay iibsadaan buugaag cusub oo qaali ah, iyada oo aan la siin wax taageero dhaqaale ah. Tani waxay keentaa inay ardaydu la kulmaan dhibaatooyin badan oo maaliyadeed, iyaga oo aan awoodin inay helaan agabkii ay u baahnaayeen si ay wax u bartaan.",1
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
"Maamulka jaamacaddu wuxuu ku lug leeyahay musuqmaasuq maaliyadeed. Waxaa jira warar badan oo la xiriira musuqmaasuq maaliyadeed oo ay ku lug leeyihiin qaar ka mid ah maamulka jaamacadda. Ardayda ayaa la kulma dhibaatooyin badan oo la xiriira bixinta lacagaha, iyada oo aan la siin wax taageero ah. Musuqmaasuqa maaliyadeed ayaa keena inay ardaydu dareemaan niyad jab iyo kalsooni darro, iyaga oo aan helin adeegii ay xaqa u lahaayeen.",1
"Kharashyada xafladaha qalin-jabinta ayaa aad u sarreeya. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee xafladaha qalin-jabinta. Maamulka jaamacadda ayaa inta badan ku soo roga ardayda kharashyo sare, iyada oo aan wax taageero ah la siin. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, iyaga oo aan awoodin inay ka qeyb qaataan xafladaha qalin-jabinta ee muhiimka u ah mustaqbalkooda.",1
"Waxay la kulmaan cadaadis iyo dhibaatooyin joogto ah marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Maamulka ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay dareemaan walaac iyo niyad jab. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ku xeeran habka lacag-bixinta, waxayna ardaydu la kulmaan waqtiyo adag oo ay ku jiraan safaf dhaadheer iyo sugid aan macno lahayn. Tani waxay keenaysaa inay waxbarashadooda ay saameyso oo ay ka dareemaan culays aad u weyn.",1
"Waxay la kulmaan safaf dhaadheer iyo sugid aan macno lahayn marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Tani waxay keenaysaa inay ardaydu waqti badan ku lumiyaan sugitaanka, taas oo keenta inay ka maqnaadaan casharada iyo hawlaha kale ee waxbarasho. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay safafka dhaadheer, iyaga oo aan awoodin inay si fiican u maareeyaan waqtigooda waxbarasho.",1
"Kharashyo dheeraad ah ayaa lagu soo rogaa koorsooyinka gaarka ah iyada oo aan hore loo ogeysiin. Ardayda ayaa la kulma kharashyo dheeraad ah oo lagu soo rogay koorsooyinka gaarka ah, iyada oo aan wax ogeysiin hore loo siin. Kharashyada dheeraadka ah ayaa keena culays dhaqaale oo aan la aqbali karin, taas oo keenta inay ardaydu la kulmaan dhibaatooyin maaliyadeed. Arday badan ayaa la kulma jahwareer iyo walaac ku saabsan bixinta qarashyada, iyaga oo aan heli karin macluumaad sax ah oo ku saabsan sababta loogu kordhiyay kharashyada.",1
"Ardayda waxaa laga diidaa qiimo dhimista ay xaqa u leeyihiin. Maamulka jaamacadda ayaa si joogto ah u diida codsiyada ardayda ee ku saabsan qiimo dhimista, taas oo keenta inay ardaydu la kulmaan culaysyo dhaqaale oo aan la aqbali karin. Qiimaha sare ee waxbarashada ayaa ah mid aan la iska indho tiri karin, waxaana ardaydu la kulmaan caqabado badan oo ay ku jiraan bixinta qarashyada waxbarashada iyo nolosha guud. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay diidmada qiimo dhimista.",1
"Isbedel joogto ah oo aan ogeysiin lahayn siyaasadaha lacag-bixinta. Maamulka jaamacadda ayaa si joogto ah u bedela siyaasadaha lacag-bixinta iyada oo aan ogeysiin hore loo siin ardayda, taas oo keenta inay ardaydu la kulmaan jahwareer iyo walaac. Isbedelada aan lagu wargelinin ardayda ayaa keenaya inay ardaydu ku khaldamaan bixinta lacagaha, taas oo keenta inay la kulmaan ganaaxyo iyo ciqaabo. Maamulka jaamacadda ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay ardaydu dareemaan culays dhaqaale oo aan la aqbali karin.",1
"Ardayda waxay wajahayaan dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee buugaagta waxbarashada. Buugaagta waxbarashadu waa qaali, taasoo culays dhaqaale ku keenta ardayda. Maamulka jaamacadda ayaa inta badan ku adkeeya ardayda inay iibsadaan buugaag cusub oo qaali ah, iyada oo aan la siin wax taageero dhaqaale ah. Tani waxay keentaa inay ardaydu la kulmaan dhibaatooyin badan oo maaliyadeed, iyaga oo aan awoodin inay helaan agabkii ay u baahnaayeen si ay wax u bartaan.",1
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
"Maamulka jaamacaddu wuxuu ku lug leeyahay musuqmaasuq maaliyadeed. Waxaa jira warar badan oo la xiriira musuqmaasuq maaliyadeed oo ay ku lug leeyihiin qaar ka mid ah maamulka jaamacadda. Ardayda ayaa la kulma dhibaatooyin badan oo la xiriira bixinta lacagaha, iyada oo aan la siin wax taageero ah. Musuqmaasuqa maaliyadeed ayaa keena inay ardaydu dareemaan niyad jab iyo kalsooni darro, iyaga oo aan helin adeegii ay xaqa u lahaayeen.",1
"Kharashyada xafladaha qalin-jabinta ayaa aad u sarreeya. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee xafladaha qalin-jabinta. Maamulka jaamacadda ayaa inta badan ku soo roga ardayda kharashyo sare, iyada oo aan wax taageero ah la siin. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, iyaga oo aan awoodin inay ka qeyb qaataan xafladaha qalin-jabinta ee muhiimka u ah mustaqbalkooda.",1
"Waxay la kulmaan cadaadis iyo dhibaatooyin joogto ah marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Maamulka ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay dareemaan walaac iyo niyad jab. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ku xeeran habka lacag-bixinta, waxayna ardaydu la kulmaan waqtiyo adag oo ay ku jiraan safaf dhaadheer iyo sugid aan macno lahayn. Tani waxay keenaysaa inay waxbarashadooda ay saameyso oo ay ka dareemaan culays aad u weyn.",1
"Waxay la kulmaan safaf dhaadheer iyo sugid aan macno lahayn marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Tani waxay keenaysaa inay ardaydu waqti badan ku lumiyaan sugitaanka, taas oo keenta inay ka maqnaadaan casharada iyo hawlaha kale ee waxbarasho. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay safafka dhaadheer, iyaga oo aan awoodin inay si fiican u maareeyaan waqtigooda waxbarasho.",1
"Kharashyo dheeraad ah ayaa lagu soo rogaa koorsooyinka gaarka ah iyada oo aan hore loo ogeysiin. Ardayda ayaa la kulma kharashyo dheeraad ah oo lagu soo rogay koorsooyinka gaarka ah, iyada oo aan wax ogeysiin hore loo siin. Kharashyada dheeraadka ah ayaa keena culays dhaqaale oo aan la aqbali karin, taas oo keenta inay ardaydu la kulmaan dhibaatooyin maaliyadeed. Arday badan ayaa la kulma jahwareer iyo walaac ku saabsan bixinta qarashyada, iyaga oo aan heli karin macluumaad sax ah oo ku saabsan sababta loogu kordhiyay kharashyada.",1
"Ardayda waxaa laga diidaa qiimo dhimista ay xaqa u leeyihiin. Maamulka jaamacadda ayaa si joogto ah u diida codsiyada ardayda ee ku saabsan qiimo dhimista, taas oo keenta inay ardaydu la kulmaan culaysyo dhaqaale oo aan la aqbali karin. Qiimaha sare ee waxbarashada ayaa ah mid aan la iska indho tiri karin, waxaana ardaydu la kulmaan caqabado badan oo ay ku jiraan bixinta qarashyada waxbarashada iyo nolosha guud. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay diidmada qiimo dhimista.",1
"Isbedel joogto ah oo aan ogeysiin lahayn siyaasadaha lacag-bixinta. Maamulka jaamacadda ayaa si joogto ah u bedela siyaasadaha lacag-bixinta iyada oo aan ogeysiin hore loo siin ardayda, taas oo keenta inay ardaydu la kulmaan jahwareer iyo walaac. Isbedelada aan lagu wargelinin ardayda ayaa keenaya inay ardaydu ku khaldamaan bixinta lacagaha, taas oo keenta inay la kulmaan ganaaxyo iyo ciqaabo. Maamulka jaamacadda ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay ardaydu dareemaan culays dhaqaale oo aan la aqbali karin.",1
"Ardayda waxay wajahayaan dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee buugaagta waxbarashada. Buugaagta waxbarashadu waa qaali, taasoo culays dhaqaale ku keenta ardayda. Maamulka jaamacadda ayaa inta badan ku adkeeya ardayda inay iibsadaan buugaag cusub oo qaali ah, iyada oo aan la siin wax taageero dhaqaale ah. Tani waxay keentaa inay ardaydu la kulmaan dhibaatooyin badan oo maaliyadeed, iyaga oo aan awoodin inay helaan agabkii ay u baahnaayeen si ay wax u bartaan.",1
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
"Maamulka jaamacaddu wuxuu ku lug leeyahay musuqmaasuq maaliyadeed. Waxaa jira warar badan oo la xiriira musuqmaasuq maaliyadeed oo ay ku lug leeyihiin qaar ka mid ah maamulka jaamacadda. Ardayda ayaa la kulma dhibaatooyin badan oo la xiriira bixinta lacagaha, iyada oo aan la siin wax taageero ah. Musuqmaasuqa maaliyadeed ayaa keena inay ardaydu dareemaan niyad jab iyo kalsooni darro, iyaga oo aan helin adeegii ay xaqa u lahaayeen.",1
"Kharashyada xafladaha qalin-jabinta ayaa aad u sarreeya. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee xafladaha qalin-jabinta. Maamulka jaamacadda ayaa inta badan ku soo roga ardayda kharashyo sare, iyada oo aan wax taageero ah la siin. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, iyaga oo aan awoodin inay ka qeyb qaataan xafladaha qalin-jabinta ee muhiimka u ah mustaqbalkooda.",1
"Waxay la kulmaan cadaadis iyo dhibaatooyin joogto ah marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Maamulka ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay dareemaan walaac iyo niyad jab. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ku xeeran habka lacag-bixinta, waxayna ardaydu la kulmaan waqtiyo adag oo ay ku jiraan safaf dhaadheer iyo sugid aan macno lahayn. Tani waxay keenaysaa inay waxbarashadooda ay saameyso oo ay ka dareemaan culays aad u weyn.",1
"Waxay la kulmaan safaf dhaadheer iyo sugid aan macno lahayn marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Tani waxay keenaysaa inay ardaydu waqti badan ku lumiyaan sugitaanka, taas oo keenta inay ka maqnaadaan casharada iyo hawlaha kale ee waxbarasho. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay safafka dhaadheer, iyaga oo aan awoodin inay si fiican u maareeyaan waqtigooda waxbarasho.",1
"Kharashyo dheeraad ah ayaa lagu soo rogaa koorsooyinka gaarka ah iyada oo aan hore loo ogeysiin. Ardayda ayaa la kulma kharashyo dheeraad ah oo lagu soo rogay koorsooyinka gaarka ah, iyada oo aan wax ogeysiin hore loo siin. Kharashyada dheeraadka ah ayaa keena culays dhaqaale oo aan la aqbali karin, taas oo keenta inay ardaydu la kulmaan dhibaatooyin maaliyadeed. Arday badan ayaa la kulma jahwareer iyo walaac ku saabsan bixinta qarashyada, iyaga oo aan heli karin macluumaad sax ah oo ku saabsan sababta loogu kordhiyay kharashyada.",1
"Ardayda waxaa laga diidaa qiimo dhimista ay xaqa u leeyihiin. Maamulka jaamacadda ayaa si joogto ah u diida codsiyada ardayda ee ku saabsan qiimo dhimista, taas oo keenta inay ardaydu la kulmaan culaysyo dhaqaale oo aan la aqbali karin. Qiimaha sare ee waxbarashada ayaa ah mid aan la iska indho tiri karin, waxaana ardaydu la kulmaan caqabado badan oo ay ku jiraan bixinta qarashyada waxbarashada iyo nolosha guud. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay diidmada qiimo dhimista.",1
"Isbedel joogto ah oo aan ogeysiin lahayn siyaasadaha lacag-bixinta. Maamulka jaamacadda ayaa si joogto ah u bedela siyaasadaha lacag-bixinta iyada oo aan ogeysiin hore loo siin ardayda, taas oo keenta inay ardaydu la kulmaan jahwareer iyo walaac. Isbedelada aan lagu wargelinin ardayda ayaa keenaya inay ardaydu ku khaldamaan bixinta lacagaha, taas oo keenta inay la kulmaan ganaaxyo iyo ciqaabo. Maamulka jaamacadda ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay ardaydu dareemaan culays dhaqaale oo aan la aqbali karin.",1
"Ardayda waxay wajahayaan dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee buugaagta waxbarashada. Buugaagta waxbarashadu waa qaali, taasoo culays dhaqaale ku keenta ardayda. Maamulka jaamacadda ayaa inta badan ku adkeeya ardayda inay iibsadaan buugaag cusub oo qaali ah, iyada oo aan la siin wax taageero dhaqaale ah. Tani waxay keentaa inay ardaydu la kulmaan dhibaatooyin badan oo maaliyadeed, iyaga oo aan awoodin inay helaan agabkii ay u baahnaayeen si ay wax u bartaan.",1
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
"Maamulka jaamacaddu wuxuu ku lug leeyahay musuqmaasuq maaliyadeed. Waxaa jira warar badan oo la xiriira musuqmaasuq maaliyadeed oo ay ku lug leeyihiin qaar ka mid ah maamulka jaamacadda. Ardayda ayaa la kulma dhibaatooyin badan oo la xiriira bixinta lacagaha, iyada oo aan la siin wax taageero ah. Musuqmaasuqa maaliyadeed ayaa keena inay ardaydu dareemaan niyad jab iyo kalsooni darro, iyaga oo aan helin adeegii ay xaqa u lahaayeen.",1
"Kharashyada xafladaha qalin-jabinta ayaa aad u sarreeya. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee xafladaha qalin-jabinta. Maamulka jaamacadda ayaa inta badan ku soo roga ardayda kharashyo sare, iyada oo aan wax taageero ah la siin. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, iyaga oo aan awoodin inay ka qeyb qaataan xafladaha qalin-jabinta ee muhiimka u ah mustaqbalkooda.",1
"Waxay la kulmaan cadaadis iyo dhibaatooyin joogto ah marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Maamulka ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay dareemaan walaac iyo niyad jab. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ku xeeran habka lacag-bixinta, waxayna ardaydu la kulmaan waqtiyo adag oo ay ku jiraan safaf dhaadheer iyo sugid aan macno lahayn. Tani waxay keenaysaa inay waxbarashadooda ay saameyso oo ay ka dareemaan culays aad u weyn.",1
"Waxay la kulmaan safaf dhaadheer iyo sugid aan macno lahayn marka ay isku dayaan inay bixiyaan kharashyada jaamacadda. Tani waxay keenaysaa inay ardaydu waqti badan ku lumiyaan sugitaanka, taas oo keenta inay ka maqnaadaan casharada iyo hawlaha kale ee waxbarasho. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay safafka dhaadheer, iyaga oo aan awoodin inay si fiican u maareeyaan waqtigooda waxbarasho.",1
"Kharashyo dheeraad ah ayaa lagu soo rogaa koorsooyinka gaarka ah iyada oo aan hore loo ogeysiin. Ardayda ayaa la kulma kharashyo dheeraad ah oo lagu soo rogay koorsooyinka gaarka ah, iyada oo aan wax ogeysiin hore loo siin. Kharashyada dheeraadka ah ayaa keena culays dhaqaale oo aan la aqbali karin, taas oo keenta inay ardaydu la kulmaan dhibaatooyin maaliyadeed. Arday badan ayaa la kulma jahwareer iyo walaac ku saabsan bixinta qarashyada, iyaga oo aan heli karin macluumaad sax ah oo ku saabsan sababta loogu kordhiyay kharashyada.",1
"Ardayda waxaa laga diidaa qiimo dhimista ay xaqa u leeyihiin. Maamulka jaamacadda ayaa si joogto ah u diida codsiyada ardayda ee ku saabsan qiimo dhimista, taas oo keenta inay ardaydu la kulmaan culaysyo dhaqaale oo aan la aqbali karin. Qiimaha sare ee waxbarashada ayaa ah mid aan la iska indho tiri karin, waxaana ardaydu la kulmaan caqabado badan oo ay ku jiraan bixinta qarashyada waxbarashada iyo nolosha guud. Arday badan ayaa la kulma dhibaatooyin maaliyadeed oo ka dhashay diidmada qiimo dhimista.",1
"Isbedel joogto ah oo aan ogeysiin lahayn siyaasadaha lacag-bixinta. Maamulka jaamacadda ayaa si joogto ah u bedela siyaasadaha lacag-bixinta iyada oo aan ogeysiin hore loo siin ardayda, taas oo keenta inay ardaydu la kulmaan jahwareer iyo walaac. Isbedelada aan lagu wargelinin ardayda ayaa keenaya inay ardaydu ku khaldamaan bixinta lacagaha, taas oo keenta inay la kulmaan ganaaxyo iyo ciqaabo. Maamulka jaamacadda ayaa isticmaala habab adag oo aan u dulqaadan karin ardayda, taas oo keenta inay ardaydu dareemaan culays dhaqaale oo aan la aqbali karin.",1
"Ardayda waxay wajahayaan dhibaatooyin maaliyadeed oo ka dhashay kharashyada sare ee buugaagta waxbarashada. Buugaagta waxbarashadu waa qaali, taasoo culays dhaqaale ku keenta ardayda. Maamulka jaamacadda ayaa inta badan ku adkeeya ardayda inay iibsadaan buugaag cusub oo qaali ah, iyada oo aan la siin wax taageero dhaqaale ah. Tani waxay keentaa inay ardaydu la kulmaan dhibaatooyin badan oo maaliyadeed, iyaga oo aan awoodin inay helaan agabkii ay u baahnaayeen si ay wax u bartaan.",1
"Kharashka sare ee gaadiidka ayaa ka dhigaya in ardaydu ay adag tahay inay soo xirtaan. Arday badan ayaa ku nool meelaha ka baxsan magaalada jaamacadda ku taallo, waxaana ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka. Kharashka sare ee gaadiidka ayaa keena in ardaydu ay waqti badan iyo dhaqaale badan ku lumiyaan safarka maalinlaha ah ee iskuulka iyo guriga. Tani waxay keentaa inay ardaydu dareemaan culays dhaqaale oo aad u weyn, taas oo saameyn ku yeelata waxbarashadooda.",1
"Ardayda waxqabadka wanaagsan leh waxay helaan abaalmarin lacageed oo aan ku filnayn. Maamulka jaamacadda ayaa inta badan bixiya abaalmarin lacageed oo aad u yar, taas oo aan ku filneyn in lagu dhiirrigeliyo ardayda inay sii wadaan waxqabadkooda wanaagsan. Arday badan ayaa la kulma niyad jab iyo niyad xumo, iyaga oo aan helin abaalmarin lacageed oo ku filan si ay ugu dhiirrigeliso inay sii wataan dadaalkooda iyo horumarkooda waxbarasho.",1
